id,idn,sim
12687,9915,0.6
125950,98134,0.6
165158,9632,0.6
406459,217535,0.6
1190667,612441,0.6
1784836,1665653,0.6
2478569,615957,0.6
1772793,1683171,0.6020408
2126809,1568387,0.60294116
2417845,801913,0.60431653
2292204,2113806,0.6045455
1270969,1267297,0.6052632
9624,6563,0.6056338
1695583,1482709,0.60583943
2056624,463937,0.6060606
125834,12814,0.60638297
9741,5308,0.60714287
1906171,1772266,0.60714287
587543,238898,0.60775864
9637,5138,0.60784316
12656,106,0.60784316
1938403,1820120,0.60784316
2078330,1820120,0.60784316
1470739,1362467,0.6082474
112898,104196,0.6086956
297871,288634,0.6086956
1131946,1355,0.6086956
1859013,1686689,0.6086956
2507024,2405867,0.6086956
2466914,1510427,0.60902256
2511700,2448055,0.609375
321749,317599,0.6097561
516840,395298,0.6099291
619789,100281,0.6101695
1195562,287942,0.6105263
1197412,906910,0.6111111
866515,648348,0.6122449
225570,96119,0.61290324
225570,187703,0.61290324
285139,73,0.61290324
2210569,1765989,0.61290324
1729703,1694630,0.6134454
965479,681271,0.6136364
628011,77119,0.6147186
1587047,1510427,0.61509436
9741,6616,0.61538464
1695693,406286,0.61538464
2488440,2109320,0.61538464
2466914,2409732,0.6165413
6563,5376,0.61702126
587543,385850,0.61702126
965479,443032,0.61702126
787116,377134,0.61728394
29478,9731,0.61764705
1240231,994730,0.61764705
1382404,129974,0.61764705
806530,504999,0.6178862
1648603,1466729,0.6178862
1597199,1084422,0.61829025
615368,12850,0.61904764
673591,402496,0.61904764
1197513,583050,0.62068963
591403,372027,0.6213018
48722,12420,0.6213592
1470409,9995,0.6216216
1863113,1496641,0.6216216
276051,77119,0.62173915
681271,443032,0.62222224
1951362,1920340,0.62222224
2266630,2214979,0.622449
203852,217,0.6226415
1466729,1294789,0.6229508
2399471,1893028,0.62352943
1598464,1102756,0.6236559
1240447,5539,0.62413794
6603,5269,0.625
6625,5373,0.625
266332,96119,0.625
266332,187703,0.625
385850,238898,0.625
611269,183667,0.625
1240447,1197532,0.625
1713357,1017551,0.625
2066639,861790,0.625
1552871,1249851,0.627451
2430958,2263246,0.627907
2128374,2114492,0.62801933
1348824,221912,0.6280488
1094258,1084141,0.62857145
2237376,1132979,0.6296296
2332865,2071024,0.6296296
2184809,1587047,0.6301887
1449190,1345418,0.6315789
1602166,1545594,0.6315789
1863162,297871,0.63235295
2232821,1038581,0.63274336
1889494,956800,0.6329114
1267938,806530,0.6333333
68438,5385,0.63366336
1976244,1920213,0.63414633
1691503,98423,0.63461536
2052531,1194144,0.6347826
496102,359891,0.63492066
1323748,12498,0.63492066
2409732,1587047,0.634981
1699269,1378094,0.6353591
2020627,1829677,0.63559324
1593068,1461680,0.6363636
1872357,175197,0.6363636
2126971,1722396,0.6363636
2217709,1515456,0.6363636
2558747,2511465,0.6363636
1781077,1046259,0.6369048
1197768,1094348,0.6376812
2306668,2305284,0.6376812
1893028,1288506,0.6385542
1543771,395298,0.6387833
339867,6465,0.6388889
1264087,1239736,0.6388889
1270969,1212997,0.6388889
2428515,2066639,0.6388889
1378078,1323635,0.6396396
1968667,1820766,0.64
2279223,10233,0.64
2279223,10234,0.64
394030,378288,0.640118
1479641,1213424,0.640625
2466914,1466702,0.6423077
1195573,165282,0.64285713
500214,6580,0.6442308
1267938,504999,0.6446281
2170879,2109606,0.6449704
2066639,398343,0.6451613
2083012,1911426,0.6451613
1893028,1794237,0.64634144
289311,208369,0.64705884
6712209,5711761,0.64705884
1548455,1466729,0.64705884
1656106,865583,0.64705884
1408425,1294789,0.647541
1588884,297,0.64772725
203532,167065,0.6481481
719213,495095,0.6486486
2507813,2132545,0.6486486
1691375,1591622,0.649635
68438,6611,0.65
2108988,356107,0.65
2409732,1510427,0.6511628
2352816,2167558,0.6513158
9579,6423,0.65217394
468228,3315,0.65217394
334728,6635,0.6530612
6543,76,0.65346533
383390,296258,0.65384614
2399471,1794237,0.65384614
2511335,1995824,0.65384614
92508,45506,0.6545454
1596337,1071252,0.6545454
1596337,1449190,0.6551724
1691782,76475,0.6551724
504999,500051,0.6554622
1648603,1408425,0.6557377
2167919,125834,0.65591395
898877,12470,0.65625
1648604,1469532,0.65625
1228300,1201114,0.6566265
979346,9633,0.6569343
192360,167020,0.6571429
1443168,1238933,0.6571429
1699269,1495900,0.6571429
1094196,1084144,0.65789473
1868061,1682536,0.65891474
558851,29868,0.65957445
49064,47884,0.6603774
121850,73227,0.6603774
1713242,1071252,0.66071427
1587047,1466702,0.6614786
1994057,1815864,0.6617647
2123533,1789717,0.6621622
2584238,2439362,0.66233766
1768495,1644703,0.6625
2078330,1938403,0.66292137
2167919,297,0.66292137
405072,302448,0.6630037
1510427,1466702,0.6653543
298480,187647,0.6655738
6540,5328,0.6666667
6944,67,0.6666667
16514,6455,0.6666667
6444994,5409227,0.6666667
266348,179036,0.6666667
269444,12570,0.6666667
394008,393470,0.6666667
797897,718590,0.6666667
1102756,1084540,0.6666667
1194182,6551,0.6666667
1249851,5145,0.6666667
2083552,2082648,0.6666667
1730981,1371254,0.6666667
1934346,1113601,0.6666667
1968400,787166,0.6666667
2377569,2301771,0.6666667
2399471,1288506,0.6666667
2409921,2309460,0.6666667
2507846,460464,0.6676136
1181763,969814,0.6681223
2162044,2046549,0.66964287
1548455,1408425,0.6722689
1267938,500051,0.67241377
1713680,432078,0.67256635
1915184,238978,0.67346936
166956,9633,0.67424244
1202824,272138,0.67460316
505021,256327,0.67469877
1294789,1284284,0.675
676835,495095,0.6756757
1815864,397741,0.6764706
2426144,2175793,0.6764706
2181535,2070128,0.67676765
2316176,2311458,0.6769231
1345331,1194327,0.67727274
2104925,861790,0.67741936
2254161,2070967,0.67741936
2576109,2253960,0.67741936
1500566,1458140,0.6785714
2213051,2206097,0.6785714
612462,479805,0.67873305
1085273,1064403,0.6787879
1955500,1872357,0.6792453
29338,863,0.68
786029,267606,0.68
2078330,1915680,0.68041235
2170879,2069787,0.6807229
406394,196497,0.68085104
1780989,1772793,0.68085104
2016531,1695475,0.68085104
2466914,1587047,0.68093383
1561417,1557086,0.6809816
1691375,406047,0.68115944
1597199,1097944,0.68162394
1776319,1649735,0.6821192
2371677,1964642,0.6826923
1084434,1061381,0.68333334
2219188,1409456,0.68333334
1021951,1021429,0.6853933
812280,373855,0.6857143
1871293,1482831,0.68604654
806530,500051,0.6869565
105687,61221,0.6875
313956,266348,0.6875
606863,386278,0.6875
1090540,6577,0.6875
2555179,1734029,0.6875
1386823,360601,0.6880734
1469839,1378952,0.68857145
125834,297,0.6888889
288342,12570,0.6896552
496152,9839,0.6896552
965477,61216,0.6896552
1523004,496152,0.6896552
1915789,1461680,0.6896552
1097944,1084422,0.6904762
2283451,1700638,0.6909091
2184809,1510427,0.6916996
756999,534429,0.6923077
844390,590981,0.6923077
1209743,167,0.6923077
1548455,1294789,0.6923077
1876217,1593681,0.6923077
61221,28392,0.6935484
1713328,519,0.6935484
1785824,1773233,0.6935484
1482831,1294896,0.69411767
1598464,1084540,0.69411767
296924,267787,0.69473684
225570,100281,0.69491524
698711,495051,0.69491524
2306667,2166361,0.69491524
422508,103812,0.69512194
1085273,986983,0.69512194
661193,388783,0.696
1102168,1094280,0.6962025
1409046,5501,0.6966292
1190667,1086397,0.6969697
1887988,267606,0.69736844
1648603,1284284,0.697479
896620,436102,0.6981132
171324,9672,0.6984127
2304775,1281252,0.6984127
677009,9934,0.69863015
979346,166956,0.69924814
886848,500540,0.7
1213325,875003,0.7
1601043,6643,0.7
2104925,398343,0.7
2580990,2462529,0.7011494
1085536,787482,0.7017544
1871293,1294896,0.70238096
719213,676835,0.7027027
2267738,1816586,0.7029703
1784855,1777577,0.7037037
1170020,1056220,0.70408165
12517,4793,0.7051282
607625,506504,0.70526314
80562,54538,0.70542634
105181,5353,0.7058824
962267,645052,0.7058824
1449048,1258692,0.7058824
1197800,1055648,0.70614034
793428,672632,0.7062635
1014581,436102,0.70642203
1235711,1200172,0.7068273
524841,9921,0.70731705
594649,6720,0.70731705
6616,5308,0.7083333
24921,7000,0.7083333
377185,68547,0.7083333
1561415,652398,0.7090909
1561415,1190320,0.7090909
1090424,504833,0.7105263
1254324,404883,0.7105263
1466034,1105280,0.7105263
2428515,1197412,0.7105263
1990455,1457108,0.7108434
2237217,1323814,0.7112676
1694533,1209639,0.71153843
1694533,1200084,0.7118644
1213424,1194377,0.7121212
943458,941659,0.7123288
1199343,1006841,0.7123894
10103,1395,0.7124183
2520870,2162542,0.71291864
2195021,1829028,0.7132867
2409732,1466702,0.71370965
81609,3315,0.71428573
676762,204484,0.71428573
1267297,1212997,0.71428573
1458213,1371699,0.71428573
1867997,1863113,0.71428573
2082648,1863113,0.71428573
2082648,1867997,0.71428573
1548455,1284284,0.7155172
1656832,1623256,0.71568626
1588884,125834,0.71590906
2304775,1195043,0.7164179
952349,890310,0.71653545
266332,100281,0.7169811
662722,9934,0.7183099
2581026,2409921,0.71875
1452409,9684,0.72
2418132,2413823,0.72043014
280235,176824,0.7204969
2457389,2448057,0.72077924
1285547,1173970,0.7209302
2408988,2400378,0.7209302
624490,6556,0.72164947
2184809,1466702,0.7217742
680806,649834,0.7222222
1561415,1060331,0.7222222
1756755,1475857,0.72289157
1181763,983184,0.72321427
2172391,97097,0.7234042
322565,6612,0.7236181
505021,483890,0.7236842
876988,787166,0.7241379
1916012,1641251,0.7244898
874,484,0.725
978604,786980,0.725
1280360,1197831,0.725
2105604,2082646,0.725
2192633,1201455,0.725
1345418,1071252,0.7254902
1500771,1194103,0.72571427
570425,460350,0.72602737
742,130,0.72625697
1500516,999298,0.72727275
1897840,243396,0.72727275
1557982,1465649,0.72839504
1064315,1061381,0.7288136
2167919,1588884,0.7294118
2301208,2227813,0.7297297
2309763,1409237,0.7297297
2309151,1340837,0.7303371
6611,5385,0.7307692
570428,550551,0.7307692
1193889,367530,0.7307692
1190416,780989,0.7307692
1906393,1669603,0.7307692
1197532,5539,0.7309237
2053355,615946,0.73099416
710157,440072,0.7310606
656362,475930,0.73134327
1430288,1194341,0.73170733
1210038,500221,0.73214287
2312842,1353422,0.73214287
1461319,1152775,0.73333335
2066639,906910,0.73333335
1337651,1275147,0.73478264
807810,500221,0.73493975
1302568,952383,0.7352941
1079955,1035348,0.7354839
100281,96119,0.7358491
2020627,1915543,0.7358491
986486,58823,0.73595506
500221,349803,0.73652697
6627,5275,0.7368421
207990,125885,0.7368421
266332,225570,0.7368421
1371699,1272158,0.7368421
1829028,1820948,0.73758864
1201874,1197816,0.73762375
705986,386094,0.7378641
134078,133438,0.74019605
1591622,406047,0.740458
1876185,768887,0.7407407
1576812,1222878,0.7408638
1194181,661242,0.7419355
1198570,878343,0.7419355
2413653,1645529,0.7419355
2529418,2310197,0.74242425
1785980,173683,0.74285716
1465922,1275147,0.7429907
1785595,1518817,0.7431694
1722398,1591704,0.74489796
2267738,2214979,0.74489796
1299618,1240437,0.74509805
1858641,1064166,0.74603176
677009,662722,0.74647886
483890,256327,0.7468355
1474841,275,0.74698794
1780989,1683171,0.74725276
1210038,138490,0.74850297
1239256,1200172,0.748954
9690,76,0.75
100454,6556,0.75
114821,16556,0.75
173539,12843,0.75
524843,857,0.75
1254684,1194179,0.75
1695693,656362,0.75
1696147,950,0.75
2205783,1366900,0.75
2532822,2311371,0.75
2589529,2240758,0.75
2581026,2309460,0.75
807810,138490,0.75151515
113303,101108,0.751634
2021382,1169664,0.751938
2218840,12705,0.7529412
500221,138490,0.75301206
1568412,1193990,0.75308645
2050879,1875951,0.7532051
1319304,1222880,0.75348836
2258124,2162542,0.7536946
499695,274472,0.75403225
1889188,1876413,0.75409836
496620,9839,0.754717
1523004,496620,0.754717
1995823,1593610,0.75555557
2309976,2213051,0.75641024
887110,718590,0.7567568
1452934,1378695,0.7567568
2217717,2092005,0.7567568
1713680,899427,0.7570093
1958897,1649407,0.75714284
1734028,1199314,0.75722545
312392,297572,0.7574257
41567,12729,0.75757575
1200003,475930,0.75757575
1408543,1375045,0.75757575
1544838,277376,0.75778544
1470082,1469986,0.7578125
1496320,1470082,0.7578125
1324158,986953,0.7580645
1197190,995733,0.7583333
1713328,1195571,0.7586207
2371649,2240494,0.7591241
1885383,1641288,0.7592593
2311698,1195516,0.75980395
9615,764,0.76
6444994,2338351,0.76
1648603,1548455,0.76106197
322176,297870,0.7619048
447629,217367,0.7619048
2409732,2184809,0.76229507
37678,12832,0.7625
752222,267509,0.7631579
575183,570429,0.76339287
2520870,1988484,0.7635468
349803,138490,0.76363635
1794237,1288506,0.7638889
1478375,1240434,0.7647059
1633423,7752,0.7647059
1798583,1197437,0.7647059
2315920,2070499,0.7647059
2395780,5078,0.76495725
2520870,2258124,0.7652582
1552871,5169,0.7653061
1328640,1199331,0.7653959
360200,217539,0.7659575
1289516,1084698,0.76623374
2525254,2070499,0.76623374
313956,179036,0.76666665
1197251,183791,0.76666665
2516180,1963292,0.76666665
986486,689278,0.76744187
1870632,1665568,0.76744187
1915543,1829677,0.7676768
1049599,978249,0.76811594
12814,297,0.76829267
216955,6605,0.7692308
978214,583155,0.7692308
1544477,1544295,0.7692308
1863786,1298469,0.7692308
2052003,81076,0.7692308
2083012,2065207,0.7692308
2292163,785160,0.7692308
1169386,677861,0.76981133
623904,298016,0.7706767
2315280,1166333,0.77124184
2331463,1780632,0.7714286
1915680,1820120,0.77227724
1358424,509209,0.77272725
313437,220967,0.77304965
1094083,9657,0.7733333
314106,5436,0.7735849
1220552,1206275,0.7735849
2525254,2315920,0.7735849
1482712,1465706,0.7746479
1131946,216701,0.775
3154487,1110772,0.775
2584242,1007518,0.775
793428,317590,0.7762238
1466729,1408425,0.77678573
484914,288342,0.7777778
752222,289152,0.7777778
768887,171142,0.7777778
896616,517232,0.7777778
1021672,1021430,0.7777778
1695693,1200003,0.7777778
2105186,179383,0.7777778
2162050,1197513,0.7777778
2503021,2497260,0.7777778
1998743,1399715,0.7784431
2199554,2070577,0.77868855
512967,103812,0.77922076
2172441,1906044,0.77922076
2465715,982357,0.7794118
1691393,480770,0.77956986
317590,308998,0.7798165
1060331,652398,0.78
1190320,1060331,0.78
1884303,1872357,0.78
2479858,1949898,0.78
517031,360430,0.780303
1726318,1666474,0.7804878
1470431,1195516,0.78109455
476883,187370,0.78125
1213024,1194236,0.7821782
1250881,407007,0.7823129
1359757,1289127,0.7830189
117071,406,0.78313255
1055433,664646,0.7832512
1195571,519,0.78333336
269852,133438,0.7839196
2119322,139024,0.7846154
2162542,2011351,0.7846154
983184,969814,0.78504676
676930,281578,0.78571427
1673756,1408815,0.78571427
1713242,1596337,0.78571427
2448056,604609,0.78571427
1495886,280380,0.7860963
2520870,2011351,0.78640777
2309976,2206097,0.7866667
656362,372123,0.78688526
113626,16816,0.78723407
187331,99930,0.78723407
1217094,1194882,0.78723407
431177,409469,0.78740156
2610438,983123,0.7878788
1358490,100281,0.78846157
206302,187476,0.78867924
12504,9744,0.7894737
1901199,1712998,0.7894737
81008,1334,0.7903226
656362,309002,0.7903226
1068725,999119,0.7916667
2118690,2071024,0.7916667
24858,16427,0.79268295
1670508,789387,0.7936508
24857,5445,0.7942857
24857,5446,0.7942857
372723,19506,0.79545456
372723,19590,0.79545456
1195103,368267,0.79545456
1094096,1068046,0.79569894
64288,12762,0.79591835
869713,807089,0.79591835
1955500,1884303,0.79591835
2011395,1353392,0.7962963
1451928,797702,0.79738563
2258124,1988484,0.7979798
1337651,1285532,0.7980769
